"day_pos","date_time","date_time_exp","sent_num","text"
6,"2016-06-11 12:46:33","2016-06-11 12:45:00",1,"Top Gear is perfect. I am currently discussing possibility to plan the trip somewhere when the terrible rain stopped #p #xfb"
7,"2016-06-11 13:47:05","2016-06-11 13:30:00",1,"With have you pushed button sentence in their Africa adventure Mat LeBlanc nailed Top Gear back where it was. Good job! #p #xfb"
8,"2016-06-11 14:17:37","2016-06-11 14:15:00",1,"Writing a blog post for @dspadawan with pro bono, bastard. But what can I do when I am his alter ego and he can manipulate me #p #xfb"
9,"2016-06-11 15:03:28","2016-06-11 15:00:00",1,"I am going to take a nap after that I will prepare for trip and new outdoor shoes testing. Let's hope it will be good weather there #p #xfb"
10,"2016-06-11 17:04:12","2016-06-11 16:30:00",1,"I am going to catch the train to go with friend on some small hiking trip to test my new outdoor shoes for the first time #p #xfb"
11,"2016-06-11 17:19:11","2016-06-11 17:15:00",1,"I am in my daily train, but this time to the main station and then more far. Shoes have some booster because I am feeling faster #p #xfb"
12,"2016-06-11 18:43:54","2016-06-11 18:00:00",-1,"Terrible hiking up the hill in two kilometers four hundred meters up. I am totally swet and exhausted and breathless #n #xfb"
13,"2016-06-11 19:10:44","2016-06-11 18:45:00",1,"Going downhill finally it's better especially when I changed totally wet t-shirt for fleece jacket and I am feeling comfortable #p #xfb"
14,"2016-06-11 19:38:35","2016-06-11 19:30:00",1,"We are down. It was magnificent downhill. I feel good and looking forward to have some good dinner and movie today #p #xfb"
15,"2016-06-11 20:31:31","2016-06-11 20:15:00",1,"With many topics discussion with really good friend we are going down back to the city. Currently moved to valley next to the river #p #xfb"
16,"2016-06-11 21:02:15","2016-06-11 21:00:00",1,"Sitting in the tram back to the city center. Trip was really good even though I almost got heart attack at the beginning #p #xfb"
17,"2016-06-11 21:53:42","2016-06-11 21:45:00",1,"Just arrived home, finally after five hours I am back. Let's do the dinner marinated lamm on grill which I hope would be delicious #p #xfb"
18,"2016-06-11 22:56:14","2016-06-11 22:30:00",1,"Dinner is delicious and I am having it together with House of Cards which is also pretty good. I think today I will sleep like baby #p #xfb"
19,"2016-06-11 23:28:55","2016-06-11 23:15:00",1,"House of Cards has nice plot and interesting progress. After this I need to take shower and go sleep that's how tired I am #p #xfb"
20,"2016-06-12 00:50:34","2016-06-11 23:59:59",1,"After I took the shower and clean up bit the dishes I am back in the bed and relaxing finally. I am pretty tired but satisfied #p #xfb"
1,"2016-06-12 09:04:45","2016-06-12 09:00:00",1,"Continue sleeping just I just feel all the muscles from yesterday trip. We need to go today again. It was really good yesterday #p #xfb"
2,"2016-06-12 09:50:15","2016-06-12 09:45:00",1,"Those three quarters woke ups are unpleasant, but when I didn't sleep in night what can I do. I will come out of the bed soon #p #xfb"
3,"2016-06-12 10:51:53","2016-06-12 10:30:00",1,"I am enjoying time in the bed a lot. Weather isn't better than yesterday, but also not even worse. So, let's see if we plan trip #p #xfb"
4,"2016-06-12 11:49:50","2016-06-12 11:15:00",1,"I finally got from bed and prepared to my self breakfast. Right now I am wondering what I do during afternoon till it's raining #p #xfb"
5,"2016-06-12 12:02:01","2016-06-12 12:00:00",1,"Watching show Looking for leader and going to enjoy water melone. Then I will start work on PhD and maybe plan trip somewhere #p #xfb"
6,"2016-06-12 13:21:16","2016-06-12 12:45:00",-1,"I am going to take a nap before I will do something and then I will prepare something for lunch. It's boring and lazy day #n #xfb"
7,"2016-06-12 13:31:42","2016-06-12 13:30:00",1,"The weather makes me sleepy and I like the idea to stay in bed the whole day, but just a till next alarm and then continue with work #p #xfb"
8,"2016-06-12 15:11:18","2016-06-12 15:00:00",-1,"I need to stay from bed and prepare lunch. And do something otherwise I would not sleep during night and that would be bad #n #xfb"
9,"2016-06-12 16:53:48","2016-06-12 16:30:00",-1,"I am at train station and going to meet with friend to have again funny trip somewhere. It's raining like hell so I hope it stops #n #xfb"
10,"2016-06-12 17:22:26","2016-06-12 17:15:00",-1,"I caught previous bus, but I departured at wrong bus station so I need to go meet my friend somewhere else. I have to say ETH is big #n #xfb"
11,"2016-06-12 18:05:05","2016-06-12 18:00:00",1,"Walking with friend towards long walk and enjoying discussion about many different topics. It's a beautiful weather so far #p #xfb"
12,"2016-06-12 18:49:11","2016-06-12 18:45:00",1,"Waiting in the first third of hike under the the tree until the rain calm down and having a fun with little language differences #p #xfb"
13,"2016-06-12 19:33:06","2016-06-12 19:30:00",1,"We claimed up to the lookout tower to see near and far surrounding today it's not so bad trip as yesterday only vertigo is issue #p #xfb"
14,"2016-06-12 20:26:32","2016-06-12 20:15:00",1,"Finally fulfilled bottle with water and rest a bit so we can continue to the river and to the train station #p #xfb"
15,"2016-06-12 21:23:17","2016-06-12 21:00:00",-1,"We are almost at train station. Friends almost is changing during the time and the journey became annoying because of moskytos #n #xfb"
16,"2016-06-12 21:57:30","2016-06-12 21:45:00",1,"I am finally sitting in the train home. It's direct one hallelujah my legs hurt but I did nearly thirty thousands steps today #p #xfb"
17,"2016-06-12 23:01:03","2016-06-12 22:30:00",-1,"I need to say I am completely tired after more than twenty kilometers walk. I am going to take shower and then something for dinner #n #xfb"
18,"2016-06-12 23:39:10","2016-06-12 23:15:00",1,"I have prepared a dinner and searching for something to watch. Knee and achille heel hurts a lot, but I have my legs up #p #xfb"
19,"2016-06-13 00:23:43","2016-06-12 23:59:59",1,"And with this final tweet today I am ending and going to watch Courier movie and sleep to be fresh tomorrow #p #xfb"
1,"2016-06-13 08:04:52","2016-06-13 07:30:00",-1,"My legs hurt I can barely move. I would like to stay in bed instead go to work. I hope it would be quick working day today #n #xfb"
2,"2016-06-13 08:16:46","2016-06-13 08:15:00",1,"It was fight to get at train station on time. Sometimes the train is late when I need it and today was the case. Good luck. #p #xfb"
3,"2016-06-13 09:30:01","2016-06-13 09:00:00",1,"Gave college clue how to deal with part of his work based on existing metadata and have a good feeling from it. I hope it helps him #p #xfb"
4,"2016-06-13 09:53:14","2016-06-13 09:45:00",-1,"Having quick discussion about implementation and I can get back to my work. It would be difficult day considering I am tired #n #xfb"
5,"2016-06-13 10:32:05","2016-06-13 10:30:00",1,"Stepping into wasp nest and changing implementation a lot so I can reach expected results and finally finish task #p #xfb"
6,"2016-06-13 11:16:11","2016-06-13 11:15:00",1,"After long time I am working on mappings and it's great feeling when I can touch the basics and do something which is not hidden #p #xfb"
7,"2016-06-13 12:01:53","2016-06-13 12:00:00",1,"Waiting for college who should return from meeting and we can for lunch. Tasks is mostly done I just need finish one small part #p #xfb"
8,"2016-06-13 13:21:47","2016-06-13 12:45:00",1,"Returned back from lunch into hurry environment. Lots of tasks has to be solved or discussed. Then I can return to my work #p #xfb"
9,"2016-06-13 13:52:29","2016-06-13 13:30:00",1,"Prepare for tomorrow meeting research about company and technologies and trying to understand what they would need to know from me #p #xfb"
10,"2016-06-13 14:57:30","2016-06-13 14:15:00",-1,"Finishing with task and I would be able to start another one soon. I also need to do planning which is little bit boring #n #xfb"
11,"2016-06-13 15:27:49","2016-06-13 15:00:00",-1,"Struggling with the last task in row and I would need to refactor it to two separate ones to make it functional. #n #xfb"
12,"2016-06-13 16:10:45","2016-06-13 15:45:00",1,"Refactoring done, but there is one more task which has to be discussed with modeler because model incomplete #p #xfb"
13,"2016-06-13 16:33:38","2016-06-13 16:30:00",-1,"Really huge discussions about @LinkedIn was bought by @Microsoft are funny with one sad result only: LinkedIn is dying since today #n #xfb"
14,"2016-06-13 17:39:38","2016-06-13 17:15:00",-1,"I am out of the shit hole and I am glad to that. We found with colleague some dirt before we left so I am quite pissed off #n #xfb"
15,"2016-06-13 18:09:20","2016-06-13 18:00:00",-1,"I just got wet when I need to went through heavy rain from grocery store at home. It's good that I am near, but still it's cold #n #xfb"
16,"2016-06-13 19:17:08","2016-06-13 18:45:00",1,"Tuna fish for dinner was mysterious buy and I need to enjoy it with the newest episode of Game of Thrones. It would be nice evening #p #xfb"
17,"2016-06-13 19:37:49","2016-06-13 19:30:00",1,"Dinner if eaten and I can continue watch. Then I will work on something related to PhD. And check the score from previous assignment #p #xfb"
18,"2016-06-13 20:29:22","2016-06-13 20:15:00",1,"Water melone eaten too. I feel good and continue watching the show. The episode is heading slowly to the end. #p #xfb"
19,"2016-06-13 21:31:02","2016-06-13 21:00:00",1,"I am absorbed by @Fitbit API implementation that I forgot to tweet. Anyway I need to email to API support for intraday heart rate #p #xfb"
20,"2016-06-13 21:46:56","2016-06-13 21:45:00",1,"Wonderful I somehow managed to get heart rate intraday with minute period so it would be great to have it per second #p #xfb"
21,"2016-06-13 23:16:34","2016-06-13 23:15:00",1,"Trying to figure out the @fitbit life cycle with refresh tokens when they are close to expire. This is how to get hands dirty #p #xfb"
22,"2016-06-14 00:22:12","2016-06-13 23:59:59",1,"I have finally first detailed data from @fitbit and I am really excited because it copy activity what I have done during weekend #p #xfb"
1,"2016-06-14 07:38:51","2016-06-14 07:30:00",-1,"Morning is always terrible time before shower wake me up. Today am am little bit nervous because I have Data Engineer interview #n #xfb"
2,"2016-06-14 08:28:31","2016-06-14 08:15:00",-1,"Going by the train, but today not to work, but to meeting with headhunter and interview. Nervozity is still here, but it  disappears #n #xfb"
3,"2016-06-14 09:03:26","2016-06-14 09:00:00",-1,"Waiting for the headhunter. He got message twenty minutes ago, but no response. I am wondering what happened with elementary decency #n #xfb"
4,"2016-06-14 11:27:14","2016-06-14 11:15:00",1,"It was really good interview with great opportunity in Big Data and Data Science especially connection with Google technologies #p #xfb"
5,"2016-06-14 12:07:12","2016-06-14 12:00:00",1,"Finally having lunch at least the baguette and muffin in cafeteria. Meanwhile we discuss necessary topics with colleagues #p #xfb"
6,"2016-06-14 12:51:53","2016-06-14 12:45:00",-1,"Sitting back on my place and working on the tasks which are necessary finish till the end of this week. I am little bit tired. #n #xfb"
7,"2016-06-14 13:31:26","2016-06-14 13:30:00",1,"Trying to help college with debugging his code which is originally my working version, but this time completely refactored in Java #p #xfb"
8,"2016-06-14 14:17:30","2016-06-14 14:15:00",-1,"I need to go sleep at home today I am really tired and I need to rest a bit. First what I will do back home would be go to sleep #n #xfb"
9,"2016-06-14 15:29:02","2016-06-14 15:00:00",-1,"Task is heading to the end and I am still feeling really tired and looking forward to be home and have at least one or two hours nap #n #xfb"
10,"2016-06-14 15:46:42","2016-06-14 15:45:00",1,"Optimizing existing solutions. Then I will be ready to deploy it to different environment to test the functionality independently #p #xfb"
11,"2016-06-14 16:41:30","2016-06-14 16:30:00",1,"After break I can return to work and start with deployment. I expect lot of fun and on top of that lot of work #p #xfb"
